Sample.ID,BCL11A,IGF1R,SLC22A5,LFNG,BRCA2,CCND1,MARCH6,SCAMP4,CDK6,PDLIM4,EZH2,PSMD10,TRABD,TEX14,SLC25A1,CDC5L,TSPAN2,RPS6KA5,SNTB1,BRCA1,TMBIM1,MDP-1,ZNF570,FLJ10213,IWS1,ADRA2C,C9orf21,CHCHD1,CEBPE,SFTPD,TTC31,C15orf29,WDR40B,HOXD10,EIF5B,SCMH1,ISLR,FLJ30092,RRM2B,CCDC69,ADCY4,SERPINI2,RAB42,FLJ20489,ADMR,HRH1,MRCL3,ARHGAP29,YTHDC2,CST9L,BRCA_Subtype_PAM50
TCGA-B6-A0RN,-2.5749285714285697,0.841625,1.04575,1.981625,-2.17375,-0.04325,0.3781666666666671,0.61225,-2.3729,-0.3155,-2.27706666666667,-0.41925,0.3766,-1.656375,-1.6753333333333302,-0.253,1.4295,0.9938,-2.46975,-2.17816666666667,0.568125,-0.223,0.02,-0.6905,-0.5416666666666671,-2.8198333333333303,-0.885,0.591375,-0.6065,1.5495,0.1745,0.778375,0.4278333333333329,0.4955,-0.0985,0.35725,3.41125,-0.24633333333333302,0.0916666666666667,-0.5985,3.1201666666666696,-0.8495,-1.805,0.746375,-0.243,-0.693833333333333,0.603,1.485125,0.560125,-0.27525,LumA
TCGA-B6-A0RO,-1.36778571428571,0.52825,1.7785,2.86275,-1.66,-0.21383333333333301,0.1755,0.6115,-3.4947,0.06325,-2.6056,0.614,-0.0594,-0.768375,-0.23800000000000002,-0.43375,1.31983333333333,1.4827,-2.39625,-2.30508333333333,0.840125,0.9865,0.3815,-1.6875,-0.696333333333333,0.27833333333333304,-1.13783333333333,1.191375,0.17300000000000001,3.02825,-0.39375,0.444125,0.16075,-0.4453333333333329,-0.4024,-0.584,2.99625,0.125833333333333,0.46299999999999997,0.311,2.9408333333333303,0.452,-2.0965,0.90925,0.4215,-2.32366666666667,0.676333333333333,0.889625,-0.375125,4.45475,LumA
TCGA-B6-A0RP,-2.8452142857142904,0.235875,1.12375,2.37275,-2.25225,-0.4188333333333329,-0.38925,0.763625,-3.1065,0.18675,-1.8668666666666698,-0.26375,0.3558,-0.346375,-1.175,-0.37775,0.665166666666667,0.5643,-1.15325,-1.7656666666666698,0.690625,-0.06975,0.5245,-0.56875,-0.305,-3.3755,-0.7,0.7075,0.285,0.264,-0.02625,0.05525,0.00483333333333333,0.619166666666667,-0.1118,-0.3625,3.52075,-0.0871666666666667,0.601,-0.084,3.3318333333333303,-0.087,-1.00975,0.43200000000000005,0.1055,-0.768,0.736833333333333,1.29025,-0.2195,-0.70475,LumA
TCGA-B6-A0RS,0.33985714285714297,-2.5831875,0.59925,0.2445,0.53775,1.26683333333333,-0.0364166666666667,0.493875,-2.7735,-0.74675,-2.29473333333333,-0.16425,-0.065,-0.44075,0.5108333333333329,-0.06375,0.3641666666666671,1.1277,-0.6809999999999999,-1.9555,1.4069999999999998,-1.02775,1.4805,-1.6145,0.24766666666666698,-3.3756666666666697,0.693166666666667,1.204875,1.1415,1.8865,-0.6065,0.630875,-0.3731666666666671,-0.258333333333333,-0.075,-0.03225,3.15225,0.27983333333333305,0.0396666666666667,-0.038625,3.32433333333333,-0.127,0.052000000000000005,0.713375,0.2855,0.535833333333333,0.7909999999999999,1.7990000000000002,-0.419125,-1.67775,Her2
TCGA-B6-A0RT,1.9377142857142902,-0.8191875,-0.9535,1.067375,-0.30075,-2.10466666666667,-0.297916666666667,-0.075375,-1.4075,-1.1655,-0.3614666666666671,0.165,0.4941,-1.26642857142857,-0.3528333333333329,-0.06925,1.3528333333333302,0.8897,-0.39799999999999996,-2.50425,0.965625,-1.07825,-0.2775,-0.66475,-0.134,-1.9776666666666698,0.0818333333333333,-0.08375,1.4285,1.46575,0.26075,0.3975,0.5383333333333329,1.2535,-0.0299,0.10125,3.58375,-0.20416666666666697,-0.0726666666666667,1.423875,3.99033333333333,0.324,-0.26075,-0.350375,0.1355,-1.37133333333333,0.803833333333333,1.513125,-0.2215,-1.16625,Basal
TCGA-B6-A0RU,2.60221428571429,-0.953,-0.0345,0.8525,-0.99175,-1.74675,-1.6631666666666698,0.08925,-1.6963,-0.43125,-0.4954666666666671,1.202,0.5851,-0.2675,-0.19116666666666698,0.25075,1.23983333333333,1.2543,1.1909999999999998,-1.27058333333333,0.6985,-0.42625,0.0725,-1.23775,-0.837333333333333,-1.6258333333333301,0.147333333333333,-0.126,0.9585,1.7385,-0.26125,0.089375,0.19699999999999998,1.05933333333333,-0.369,0.4855,3.6385,-0.947333333333333,0.34,-0.199125,3.38166666666667,0.1135,-1.796,-0.3095,0.175,-0.700166666666667,1.11533333333333,1.203875,-0.25075,-0.38375,Basal
TCGA-B6-A0RV,-0.1755,0.8344375,1.8605,2.59825,-0.773,0.8550833333333342,-0.0981666666666667,0.574125,-2.7925,-0.7275,-0.935466666666667,-0.29275,0.1616,-1.009625,-0.9106666666666671,-0.42675,0.5471666666666671,1.148,-0.4085,-1.8339166666666697,0.594,-0.16175,0.1275,-0.62875,-0.3763333333333329,0.0741666666666667,-0.119333333333333,0.327625,1.4225,2.6235,-0.23875,0.410375,1.08383333333333,1.248,-0.2277,0.48025,3.5995,-0.20583333333333304,0.145166666666667,0.280875,3.7361666666666697,-0.1675,-1.40125,0.632125,0.18600000000000003,-0.736666666666667,0.8590000000000001,1.3975,0.5635,-0.1915,LumA
TCGA-B6-A0WS,2.8763571428571404,0.3060625,1.66875,2.1475,-0.34125,1.09216666666667,-0.12375,0.917125,-2.3568,1.26375,-1.6386666666666698,-0.293,0.9791,-0.84575,-0.1465,-0.88175,1.4716666666666698,-0.0344,-1.245,-1.3840000000000001,0.638875,-0.15075,-0.563,-1.75375,-0.3755,-2.3133333333333304,-0.4346666666666671,0.38825,0.0165,2.116,-0.3075,0.31575,0.18266666666666698,0.9055,0.0028999999999999803,0.1915,3.90375,0.4335,0.4655,0.45475,3.7885,0.528,-0.48725,0.940125,0.084,-0.365,1.14433333333333,-0.8635,-0.21275,5.42925,LumA
TCGA-B6-A0WT,-2.89714285714286,0.88875,0.2315,2.43125,-0.0795,0.849416666666667,0.166083333333333,0.46425,-3.2308,-0.12675,-1.33826666666667,-0.26625,0.2974,-1.089625,-0.183,-0.39475,0.859333333333333,1.1614,-0.43825,-0.7191666666666671,0.310125,-0.15875,0.5755,-0.61425,-0.1225,-3.1428333333333303,-0.7975,0.316875,-0.981,3.375,-0.033,0.40075,1.35433333333333,0.4843333333333329,0.2989,0.1315,3.59225,0.17366666666666697,0.4538333333333329,0.034125,3.47633333333333,0.251,-1.817,0.424375,0.603,-0.5175,0.9496666666666658,1.171125,-0.273125,4.6245,LumA
TCGA-B6-A0WV,-2.7000714285714302,0.0969375,1.55975,1.408125,-0.90075,1.3791666666666698,0.33399999999999996,1.026,-3.4425,-1.08825,-0.767266666666667,0.04225,-0.0304,1.0979999999999999,0.15,-1.28225,1.03083333333333,0.2953,-2.12275,0.004999999999999971,1.13425,0.70225,-1.3265,-0.85775,-0.0511666666666667,-1.339,-0.8481666666666671,0.585375,-0.44,2.8615,-0.044000000000000004,0.12675,-0.0283636363636364,0.013000000000000001,0.0326666666666667,-0.19475,3.1765,0.9995,0.4353333333333329,-0.706,3.25533333333333,-0.3915,-2.0375,0.52875,0.3565,-1.764,0.763666666666667,1.309375,0.984375,6.21125,LumB
TCGA-B6-A0WW,-2.9908571428571404,-0.5975,0.8079999999999999,0.671125,-1.65475,1.50925,0.286833333333333,1.157,-3.3753,-0.00175,-1.6338,-0.20725,-0.0458000000000001,-0.26975,0.8976666666666671,-0.273,0.33,0.4659,-1.827,-1.11166666666667,1.138125,0.5135,-0.1805,-1.5019999999999998,-0.29416666666666696,-0.18833333333333302,-1.28466666666667,0.635125,-0.091,0.43325,0.09525,0.8135,0.275,0.875333333333333,0.3766,-0.344,3.5675,0.4263333333333329,1.6931666666666698,-0.853125,2.866,0.2045,-1.53825,0.71575,0.231,-0.961333333333333,0.661333333333333,0.267125,0.62525,0.318,LumB
TCGA-B6-A0WX,1.5882857142857099,-0.64175,-0.70625,1.360875,-1.0665,-0.334083333333333,-0.0579166666666667,0.503875,-1.0213,0.31425,-1.6076,-0.82025,0.6564,-0.566625,-1.18033333333333,0.35225,2.86183333333333,-0.9229,-1.6145,-1.02566666666667,0.137375,-1.29225,-0.34,-0.395,0.2275,-3.2145,-0.4443333333333329,-0.140875,-0.077,2.56775,-0.263,0.39875,0.133333333333333,0.563,-0.1468,0.7575,3.8225,-0.4918333333333329,0.743,-0.747625,2.9530000000000003,0.3005,-0.32725,-0.2785,0.1645,-0.054,1.5633333333333301,2.794625,0.085375,-0.91325,Basal
TCGA-B6-A0WY,0.5262142857142861,-0.310875,1.43525,1.37175,-0.8585,0.0670833333333333,-0.277583333333333,0.5995,-2.5172,1.518,-2.1048666666666698,-0.6465,0.9005,-0.723125,-0.5483333333333329,-0.5755,0.735166666666667,-0.1673,-1.54825,-1.5505,0.644125,0.54025,-0.042,-1.29125,-0.5905,-0.19783333333333303,-0.130333333333333,0.166625,0.17300000000000001,2.2705,-0.531,0.151875,0.31141666666666695,0.959666666666667,-0.2592,-0.07400000000000001,3.78175,0.047,0.747333333333333,-0.485125,3.57166666666667,0.094,-1.16425,0.78625,0.2185,-0.566666666666667,1.26166666666667,-0.203625,0.430375,2.33775,LumA
TCGA-B6-A0WZ,-3.3252142857142903,0.59475,1.77725,2.218,-0.9520000000000001,0.28083333333333305,-0.4375,1.528625,-3.6132,-0.386,-1.14566666666667,-1.07375,1.2375,-0.41975,-0.110833333333333,-1.1025,-0.627833333333333,1.147,-3.0015,-0.993333333333333,0.7285,0.28125,0.1185,-0.43025,-0.1965,-3.3491666666666697,-0.1075,0.392625,-0.2735,2.99975,-0.08075,-0.075625,0.3590833333333329,0.26233333333333303,0.2735,0.8455,3.8355,-0.140166666666667,0.2905,-1.225,4.218,0.026000000000000002,-1.14225,0.9925,0.326,-0.420833333333333,1.04166666666667,0.3835,0.587375,2.16275,LumA
TCGA-B6-A0X0,-1.83778571428571,0.8216875,0.87225,1.70875,-1.0490000000000002,0.581833333333333,-0.146583333333333,0.85825,-3.2717,-0.38725,-1.6635333333333302,-0.8085,1.1706,-1.757,-0.1685,-0.37,-0.415,0.3322,-1.6425,-1.4006666666666698,-0.065875,-0.59175,0.07200000000000001,-1.47675,-0.5065,-3.1653333333333302,-0.6506666666666671,0.525125,0.7795,1.206,-0.013000000000000001,0.6845,1.19183333333333,0.309166666666667,-0.0377,0.802,3.7025,-0.0633333333333333,-0.29600000000000004,-0.396,3.5686666666666698,-0.10300000000000001,-1.8325,0.7875,-0.012,-0.390166666666667,0.851,-0.265,0.089875,2.7175,LumA
TCGA-B6-A0X1,0.137571428571429,-4.2100625,-0.9059999999999999,0.225,0.379,0.7985,0.257666666666667,0.441875,-1.8154,-1.28875,0.0799333333333333,0.24675,1.0914,-0.8715,-0.5891666666666671,-0.48325,-1.5088333333333301,-1.7775,-0.45299999999999996,-0.309833333333333,0.5975,-1.52025,-0.184,-1.889,-0.9420000000000001,-3.3676666666666697,1.4785,0.503,1.1735,4.75025,-0.4095,0.638375,1.23025,0.33799999999999997,0.1917,0.156,3.37725,-0.0605,0.852,-0.63275,2.03183333333333,-0.105,2.17125,0.41875,0.5655,-0.0548333333333333,0.7935,-1.4605,0.635125,-0.78625,Basal
TCGA-B6-A0X4,-2.49307142857143,2.037375,1.47175,3.176875,-1.96875,0.856333333333333,0.16016666666666698,0.653875,-1.3359,-0.0975,-2.0368666666666697,-0.6685,0.8734,0.4955,-0.4373333333333329,-0.49700000000000005,-0.613166666666667,0.2777,-2.49375,-1.23741666666667,-0.06425,0.4615,-0.0675,-0.9440000000000001,-0.6508333333333329,-2.4486666666666697,-1.067,0.27975,-0.5665,3.319,-0.75475,-0.0008750000000000151,0.00574999999999997,-0.325666666666667,-0.0517,0.212,3.06725,-0.0411666666666667,1.484,-0.249875,1.7075,-0.036000000000000004,-1.86875,0.857875,0.1,-2.61733333333333,0.214,0.27225,0.183,2.469,LumA
TCGA-B6-A0X5,-3.14,-0.274125,0.802,3.478375,-0.33125,0.03575,0.0975833333333334,0.75275,-3.0161,-0.1885,-1.7588,-0.37825,0.1831,-0.959875,-0.4311666666666671,-1.33175,-0.595666666666667,0.7337,-2.747,-0.10325,0.6395,-0.081,0.599,-1.16125,-0.5865,0.730833333333333,0.00983333333333333,0.474,-0.6025,2.273,0.03225,0.103125,0.302666666666667,-0.7835,0.3446,0.78825,2.875,0.4856666666666671,0.9229999999999999,-0.541875,1.5071666666666699,0.3565,-1.9705,0.733375,0.1465,-2.17516666666667,0.324166666666667,-1.718625,-0.477625,0.84025,LumB
TCGA-B6-A0X7,-1.9920714285714298,0.6724375,1.786,1.266875,-1.3475,0.106333333333333,0.17316666666666697,0.42575,-1.6575,0.11775,-1.7043333333333301,-0.88175,0.4041,-0.118625,-0.727166666666667,-0.59475,0.8,0.4025,-2.18475,-1.5096666666666698,0.21125,-0.3565,-0.3805,0.05075,-0.601666666666667,-2.22083333333333,-0.8675,0.080625,-1.1145,0.7775,-0.11375,0.52475,0.228916666666667,1.162,-0.0149,0.48625,3.95475,-0.027000000000000003,0.44799999999999995,-0.00975000000000003,3.56933333333333,-0.0155,-0.4905,0.399375,0.0815,-0.676833333333333,0.4923333333333329,0.9485,0.613375,5.86325,LumA
TCGA-BH-A0AU,1.35535714285714,0.3186875,0.80025,1.13575,-3.80275,-0.8776666666666658,-0.21933333333333302,0.213125,-1.6025,1.15375,-2.21413333333333,-0.639,0.6349,-0.0976250000000001,-0.6629999999999999,-0.439,0.319,1.0791,-0.384,-1.99791666666667,0.74475,-0.32425,-0.1595,-0.37200000000000005,-0.642166666666667,-2.003,-0.7885,-0.354625,0.742,1.913,-0.365,0.56575,0.25541666666666696,0.9155,-0.374,0.8140000000000001,3.8765,-0.153,-0.292,0.4705,3.734,0.32899999999999996,-1.89525,0.607625,0.3085,-1.2535,0.886833333333333,-0.012375,-1.42025,3.01025,LumB
TCGA-BH-A0AU,-1.96485714285714,0.537875,1.46075,1.2535,-0.946,0.586416666666667,0.78375,0.39825,-2.6546,-1.03175,-1.8109333333333302,0.43825,-0.4213,1.1755,1.2515,-0.87375,1.3913333333333302,-0.9977,-1.16925,-1.0685,-0.1055,-0.2445,0.41700000000000004,-1.11025,-0.2775,-1.8348333333333302,-0.7798333333333329,0.884375,0.111,2.57625,-0.70825,0.284375,0.23375,0.0466666666666667,-0.187,-0.615,3.92425,0.307333333333333,1.357,-0.265,3.26766666666667,-0.04,-1.4165,0.5,0.0175,-0.811333333333333,0.956166666666667,-0.4005,-0.900625,5.0525,LumB
TCGA-BH-A0AV,1.84785714285714,1.0335,-2.01,-0.13425,-0.348,-1.22508333333333,0.0283333333333333,0.062,-1.1843,0.075,-1.474,0.278,0.7376,-0.794625,-0.19866666666666696,0.8865,3.2485,0.2128,-0.81475,-3.4103333333333303,1.07625,-1.30375,0.8315,-1.9595,0.178833333333333,-3.1815,0.5255,-0.5915,1.0675,0.20600000000000002,-0.24875,0.358125,0.2145,0.6685,0.1577,0.29175,4.0625,-0.631666666666667,-0.304,-0.28775,4.14433333333333,0.5395,-0.13475,-0.491375,0.3955,1.88433333333333,1.06133333333333,0.39175,-0.64025,-0.563,Basal
TCGA-BH-A0AW,-1.49442857142857,-2.3701875,2.25675,2.880625,-1.00025,-2.43641666666667,0.109583333333333,0.759625,-2.9396,-0.36625,-1.6979333333333302,-0.43675,0.8996,-1.60375,0.0945,-0.762,0.997,0.0494,-1.45875,-2.38791666666667,0.8,-0.40475,0.2905,-1.7925,-0.761833333333333,-2.3516666666666697,-1.11766666666667,0.861625,-0.2435,0.00799999999999998,-0.33975,0.50375,0.4810833333333329,1.3733333333333302,-0.4244,0.75425,4.00775,0.0776666666666667,0.724833333333333,0.441375,4.05666666666667,-0.531,0.38175,0.8,0.2455,-0.370333333333333,0.6616666666666671,-0.134,0.094875,-1.85625,Her2
TCGA-BH-A0AY,-0.0957857142857143,0.4293125,0.97025,1.22825,-2.31275,-0.0256666666666667,-0.1585,0.35100000000000003,-1.6679,1.2165,-2.9313333333333302,-0.02575,-0.4354,-0.24025,-0.5163333333333329,-0.083,2.15966666666667,1.6108,-0.76675,-2.20291666666667,1.493875,-0.3,0.3955,-1.08025,-0.109833333333333,-0.959333333333333,0.5351666666666671,-0.179,1.3035,1.8880000000000001,-0.429,0.48675,0.761833333333333,2.46033333333333,-0.0113,0.2145,3.34425,0.0576666666666667,0.3571666666666671,1.618375,4.1713333333333305,0.0455,-1.06675,0.6945,0.452,0.961166666666667,0.813333333333333,1.955,-0.1595,3.2119999999999997,LumA
TCGA-BH-A0AY,-3.2945714285714303,-0.211375,1.403,1.272125,-0.873,-0.5329999999999999,-0.4975,0.546875,-2.708,0.19775,-1.81573333333333,-0.197,-0.4136,1.277625,-0.19083333333333302,-0.09375,1.82516666666667,0.6339,-0.8835,-1.7318333333333302,0.444125,-0.45725,0.1755,-1.68625,-0.4586666666666671,0.01,-0.19333333333333302,0.88375,0.7155,1.12325,-0.29325,0.7435,0.1376,0.593666666666667,0.0143,0.32325,3.818,-0.5261666666666671,0.95,0.033,3.8516666666666697,0.4945,-0.03525,0.089125,0.5705,0.629166666666667,1.00166666666667,0.909875,0.196625,-1.23266666666667,LumA
TCGA-BH-A0AZ,-0.7675,1.297,1.32475,2.52025,-2.35275,1.6453333333333302,0.0305833333333333,0.839375,-2.5216,0.7190000000000001,-2.8508666666666698,-0.33775,0.8525,1.65575,0.46283333333333293,-0.127,1.28433333333333,-0.635,-0.9840000000000001,-1.4578333333333302,1.557125,-0.6275,-0.41700000000000004,-1.80875,-0.20616666666666697,-2.24766666666667,-0.253666666666667,0.07375,1.0590000000000002,3.12875,-0.16575,0.176375,1.23808333333333,0.7879999999999999,-0.5359,0.789,3.6319999999999997,-0.327166666666667,-0.0731666666666667,0.601125,4.0355,0.073,-0.42725,0.853875,-0.909,-0.1165,0.949666666666667,-0.7809999999999999,0.591875,3.58025,LumA
TCGA-BH-A0B0,-1.41057142857143,0.1149375,0.62075,2.2735,-1.4680000000000002,0.8525,-0.107916666666667,1.056,-1.9483,0.33925,-2.24793333333333,-0.495,0.5455,-2.3655,-0.4266666666666671,-0.747,2.34583333333333,1.9605,-2.3815,-2.55108333333333,1.0545,-0.79075,0.1635,-1.0115,-0.40333333333333293,-2.49216666666667,-0.28816666666666696,-0.064875,0.2365,1.62525,-0.136,0.154875,-0.0271666666666667,0.28800000000000003,0.2,0.60675,4.2185,-0.36,0.10400000000000001,0.806875,3.926,0.4255,0.085,-0.026125,-0.08900000000000001,0.247166666666667,0.6559999999999999,0.1575,0.101875,-0.8909999999999999,LumA
TCGA-BH-A0B1,-2.0487857142857098,0.7563125,0.51725,0.038,-1.33125,1.79383333333333,0.4715833333333329,0.5085,-1.9477,-0.871,-2.01066666666667,0.19225,0.0724,0.947625,-0.956166666666667,0.07575,1.013,1.0225,-1.61975,-1.3568333333333302,0.996625,-0.07675,-0.499,-1.761,-0.5235,-2.468,-0.685666666666667,0.3695,1.19,1.54375,-0.54875,0.674375,0.3866666666666671,2.6656666666666697,-0.2577,0.3655,3.51225,-0.20716666666666697,2.27833333333333,-0.160625,4.22033333333333,0.527,-0.669,0.0315,-0.2545,0.52,0.779166666666667,0.8485,1.322125,6.34025,LumA
TCGA-BH-A0B3,0.949357142857143,0.7335625,1.14875,0.8035,-1.91125,-1.27091666666667,0.011000000000000001,0.209625,-1.7814,1.03025,-2.42193333333333,0.11675,-0.2758,0.18100000000000002,-0.4575,-0.26225,1.65966666666667,1.8213,-1.069,-2.3078333333333303,1.217,-0.32075,0.534,-0.49975,-0.23733333333333304,-1.5386666666666697,0.0815,-0.058375,1.0325,1.7785,-0.29575,0.4615,0.48100000000000004,1.30383333333333,-0.0091,0.18899999999999997,3.4175,0.148333333333333,0.0416666666666667,0.94875,3.9316666666666698,0.0605,-0.72775,0.74175,0.359,-0.323166666666667,0.579166666666667,2.2315,0.124375,3.7030000000000003,Basal
TCGA-BH-A0B3,0.5998571428571429,-2.1729375,-0.07425,0.632875,-0.16425,-0.603916666666667,-0.15525,0.46325,-1.8194,-0.255,-0.919,-0.43675,0.8738,0.31875,-0.20600000000000002,0.01575,2.36316666666667,-0.8243,-0.3255,-0.9555,0.915,-1.3175,0.1095,-0.81675,-0.0283333333333333,-3.03716666666667,-0.0558333333333333,0.185875,1.0615,0.581,-0.35975,0.26375,-0.0820909090909091,0.818666666666667,-0.1454,0.51075,3.7445,-0.23883333333333304,0.303333333333333,0.217875,3.662,-0.1885,0.5525,0.113125,0.013000000000000001,0.158333333333333,1.518,1.254,-0.461625,-1.831,Basal
TCGA-BH-A0B5,-3.3083571428571403,-1.463,-1.058,1.58975,-3.4205,-2.53808333333333,-0.0114166666666667,-0.3945,-2.6423,-1.61225,-2.9978,-0.93825,0.3142,-1.36075,1.8633333333333302,-0.36175,2.11466666666667,-0.4441,0.59625,-2.8670833333333303,2.964125,-0.16525,-0.2735,-1.55275,-0.982333333333333,-0.704833333333333,1.1255,0.44225,2.0865,2.0635,-0.541,0.4585,0.45090909090909104,-1.6615,-0.1047,0.919,4.2005,-0.796333333333333,-0.40966666666666707,3.089875,4.96083333333333,0.606,-1.66,0.752625,0.8859999999999999,-0.189166666666667,1.2045,0.951625,-1.2715,-0.95,LumA
TCGA-BH-A0B5,-1.8880000000000001,0.0833125,0.64375,1.269375,-0.36475,-0.44441666666666707,0.34291666666666704,0.403375,-2.4915,-0.5545,-0.3934,0.069,-0.667,-1.073375,-1.1275,-0.43700000000000006,1.6121666666666699,0.5869,-1.6705,-0.844583333333333,0.917,-0.5335,-0.3515,-0.03325,0.11800000000000001,-3.0086666666666697,-0.7495,0.657875,0.8340000000000001,1.2245,0.31675,0.748,0.30825,0.000499999999999991,-0.0261,0.16899999999999998,3.9330000000000003,0.23766666666666697,-0.2355,-0.048,3.01866666666667,1.8395,-0.21425,0.1345,0.1685,-1.22366666666667,1.7063333333333301,0.937,-0.3305,0.43925,LumA
TCGA-BH-A0B7,1.20942857142857,0.5064375,1.04725,1.17175,-2.6525,-0.159583333333333,0.019,0.498,-1.598,1.36775,-2.19133333333333,-0.332,0.2529,-0.527875,-0.4556666666666671,0.05625,1.0345,1.6611,-0.349,-2.43908333333333,1.196625,-0.44125,0.034,-0.462,-0.302666666666667,-2.2645,-0.4488333333333329,-0.0555,1.6495,1.73225,0.000250000000000014,0.69875,0.335833333333333,0.21833333333333302,-0.4417,0.75475,3.92125,0.122,-0.315333333333333,0.54625,4.3435,-0.0515,-2.03825,0.8155,0.073,-1.27716666666667,0.290333333333333,0.653,-0.766625,-0.10775,Her2
TCGA-BH-A0B7,0.294285714285714,-1.9510625,0.15225,3.75075,-0.78625,-0.0789166666666667,1.00975,0.7415,-1.6983,-0.48275,-2.106,0.82875,-0.1789,-1.699,-0.0446666666666667,-0.436,2.074,0.7219,-0.84,-2.52633333333333,1.16125,-1.08125,0.344,-1.84425,0.23399999999999999,-0.24566666666666698,-0.2765,0.129875,1.7705,-0.053,-0.47325,0.764,1.5250833333333302,1.24816666666667,0.122,0.835,3.76825,-0.0356666666666667,-0.0791666666666666,0.57075,4.2895,0.0065,-0.94825,-0.062375,0.3875,0.659,0.884,0.532375,-0.6335,-0.83425,Her2
TCGA-BH-A0B8,-2.54892857142857,-1.3993125,-0.052000000000000005,2.044375,-3.7165,0.007500000000000009,0.3946666666666671,0.26975,-1.7538,-0.7735,-3.7932,-0.45925,0.0794,-1.043,1.20766666666667,-0.55425,2.1603333333333303,-0.2011,-0.4765,-2.46308333333333,2.909625,-0.63625,0.039,-0.3655,-0.2065,0.00833333333333333,0.47600000000000003,-0.2805,2.5585,0.5725,0.02,0.40525,0.589083333333333,0.773166666666667,-0.0042,0.73,3.47325,0.0988333333333333,0.336333333333333,2.917875,4.505,0.355,-1.2415,1.191625,0.7759999999999999,0.338,0.822666666666667,1.975,-0.65875,-0.8285,LumA
TCGA-BH-A0B8,-3.665,-0.6995625,1.51,2.069,-1.06025,1.19941666666667,0.54975,0.727125,-3.7502,-0.5479999999999999,-2.68726666666667,0.04475,-0.0068999999999999895,0.45475,-0.2135,-0.29825,-0.0526666666666667,1.9205,-2.2055,-1.19658333333333,0.642875,0.59,-0.052000000000000005,-2.02775,-0.7040000000000001,-0.3711666666666671,-0.3365,0.546,-0.024,2.488,-0.1435,0.917875,0.261727272727273,-0.344833333333333,-0.126555555555556,-0.34075,3.07875,0.3445,0.982,0.103625,3.50433333333333,-0.85,-0.6859999999999999,1.40525,0.34299999999999997,-1.23433333333333,0.4201666666666671,-1.278,1.14875,4.8145,LumA
TCGA-BH-A0B9,2.48164285714286,-0.3045625,-1.339,0.443625,-0.8140000000000001,-0.9068333333333329,-0.566166666666667,0.120625,0.5252,-0.1365,-0.3432,-0.509,0.2244,-1.437125,-1.33766666666667,-0.055999999999999994,1.7295,-1.1487,-1.55425,-1.24758333333333,0.497875,-0.882,-0.057999999999999996,-0.9640000000000001,-0.313,-3.1460000000000004,-1.53116666666667,0.433,2.077,3.93,-0.4515,0.16025,0.4315,-0.146,0.1477,0.021,3.5045,-0.309,-0.6285,-0.172625,2.24316666666667,1.2405,0.26899999999999996,-0.396375,-0.33799999999999997,-1.34766666666667,0.5333333333333329,-0.0702499999999999,-1.365125,-0.59,Basal
TCGA-BH-A0BA,1.12057142857143,-0.9038125,0.98,2.87225,-1.4145,-0.3828333333333329,-0.275,-0.039625,-1.3035,1.9140000000000001,-2.7484,-1.1535,1.3254,-1.62014285714286,0.0186666666666667,-1.317,-0.0652,0.3294,-0.9355,-1.53225,1.113,0.09975,-0.6579999999999999,-1.885,-1.22433333333333,-1.18733333333333,-0.303666666666667,-0.48242857142857104,0.988,1.355,-1.57225,0.215875,0.951272727272727,0.585333333333333,-0.676666666666667,0.07975,5.8355,-0.259833333333333,0.260666666666667,0.376625,4.6716666666666695,0.488,-0.809,1.088375,0.4605,-0.534666666666667,0.996833333333333,0.301833333333333,-0.35271428571428604,0.8240000000000001,LumA
TCGA-BH-A0BA,-2.1315,0.4808125,1.599,1.68175,-2.3835,-0.9955833333333329,-0.4621666666666671,1.05325,-2.5312,-0.85,-1.20993333333333,-1.38625,0.9268,-1.58485714285714,-1.29983333333333,-0.64175,-0.117833333333333,0.3663,-0.83275,-2.1790000000000003,-0.040375,-0.5475,-0.7135,-1.04775,-0.787,-2.2865,-0.8540000000000001,0.786625,0.8,0.2325,-0.5575,0.117125,0.113166666666667,0.9055,-0.239333333333333,0.14325,4.1265,-0.5341666666666671,1.8651666666666697,-0.30475,4.3416666666666694,1.496,0.59225,0.725875,0.0805,-0.0758333333333333,1.27933333333333,0.722875,0.15475,-0.5205,LumA
TCGA-BH-A0BC,0.1945,-0.574466666666667,0.90775,1.63575,-1.64825,-2.26033333333333,-0.582833333333333,-0.8075,-1.712125,1.17525,-2.4919333333333302,-0.4295,-1.1614,-0.185125,-2.34966666666667,-0.33299999999999996,2.28483333333333,0.8873,-1.04625,-1.79258333333333,0.196625,-0.17625,-0.4005,-0.804,0.0271666666666667,-1.232,1.14683333333333,0.64425,-0.1595,1.52175,-1.452,0.607625,0.3032,0.012,0.3656,-1.63675,5.745,-1.05083333333333,0.429,-0.370375,5.53616666666667,1.1065,-2.31875,-0.467375,-0.5710000000000001,1.34816666666667,3.4461666666666697,1.526875,0.15375,2.9555,LumA
